UserName,name,ID_Number,Age,Site_ID
lily478086,Lily Jones,4078202331,30,0
lily335962,Joseph Taylor,3850140060,30,1
lily278570,Lily Jones,4621197990,40,1
lily316062,Joseph Taylor,4428362550,24,1
lily210539,Lily Brown,5416217799,24,0
lily511474,Lily Brown,8615386547,24,1
joseph634907,Lily Brown,7810596279,24,3
joseph758014,Lily Jones,9720338578,24,3
joseph483275,Lily Jones,1845559947,45,4
joseph570426,Lily Jones,3059780034,35,2
joseph667929,Lily Jones,2937282021,40,2
joseph276158,Joseph Taylor,3161137131,30,2
lily704390,Joseph Taylor,0351579464,24,1
lily130241,Joseph Taylor,6190562543,30,2
lily413440,Joseph Taylor,4915144863,35,2
lily427215,Lily Jones,5982743209,30,2
joseph717578,Joseph Taylor,6005961651,24,0
joseph297899,Joseph Taylor,2806879239,45,1
lily527747,Joseph Taylor,2841012184,35,3
joseph124331,Lily Brown,9833522165,24,4
lily821805,Joseph Taylor,8520832140,24,0
joseph552658,Joseph Taylor,0351568803,45,3
joseph350245,Lily Brown,7743943522,40,2
lily458230,Lily Brown,8915786695,30,4
lily752290,Joseph Taylor,4593376965,30,3
lily287220,Lily Brown,9627663243,24,4
joseph576047,Lily Brown,4648058948,45,2
lily541923,Lily Brown,4019999201,45,0
joseph614057,Lily Jones,3554111870,30,4
lily629964,Lily Brown,6404447949,45,2
joseph389608,Joseph Taylor,5058058729,35,0
joseph810222,Lily Brown,2910475364,45,4
joseph695343,Lily Brown,8633673233,45,2
joseph708798,Joseph Taylor,8940185871,35,3
lily208873,Lily Brown,2480500182,24,4
lily162990,Joseph Taylor,5309185640,35,4
lily830349,Lily Brown,1748845913,30,1
joseph187421,Joseph Taylor,5651015379,30,2
lily242285,Lily Jones,6406435399,35,2
lily765044,Lily Brown,4799613841,30,1
lily496736,Lily Jones,5128150286,35,0
joseph239703,Lily Brown,2786066836,24,1
joseph536986,Lily Jones,7044427486,45,1
lily898559,Lily Jones,0956743749,40,0
lily712642,Joseph Taylor,5771050843,40,4
joseph346794,Joseph Taylor,1295530609,40,1
lily628654,Lily Brown,0093379756,40,4
lily297512,Lily Jones,7112862163,40,4
lily505059,Lily Brown,9118905320,35,4
lily992292,Joseph Taylor,2792795555,24,3
lily818752,Lily Brown,4819982555,30,0
joseph684195,Lily Brown,5641381853,40,4
lily179595,Lily Brown,1040805159,35,1
joseph626611,Lily Jones,1196868461,45,1
lily752656,Joseph Taylor,3934602262,40,2
lily827968,Lily Jones,0162477378,45,1
lily757678,Lily Brown,0824143124,30,2
lily723083,Lily Brown,2341584470,45,2
joseph354410,Joseph Taylor,4675028172,35,4
lily337274,Joseph Taylor,5933050910,40,0
joseph119826,Lily Brown,8464757436,30,3
joseph493596,Lily Brown,7789206999,30,4
joseph277834,Lily Brown,7483473461,35,3
joseph131295,Lily Brown,0559923074,45,3
joseph241474,Lily Jones,3892202316,45,3
joseph223812,Lily Brown,2690014414,24,0
lily988400,Lily Jones,2281918043,30,2
lily873155,Lily Brown,9813237730,40,3
lily770151,Joseph Taylor,4685987085,35,4
lily147100,Joseph Taylor,6766111180,30,4
lily359804,Lily Jones,3686507027,35,0
lily766282,Lily Brown,1189918351,40,4
lily471828,Lily Jones,5205509963,24,2
joseph223805,Lily Jones,3089820977,30,0
joseph151123,Lily Jones,2367828415,24,1
lily488570,Lily Brown,2789222256,30,2
lily497988,Lily Jones,6232317364,35,1
lily689298,Lily Jones,8151466438,40,1
lily197795,Lily Jones,0916016295,35,0
lily391896,Lily Jones,9810149022,24,3
lily914988,Lily Jones,5352840150,30,3
lily950496,Joseph Taylor,4660373043,30,2
lily330652,Joseph Taylor,6280678370,40,3
joseph177542,Lily Jones,3458435212,45,4
lily782950,Joseph Taylor,5051623466,35,3
lily844561,Lily Jones,6397195870,45,0
joseph928769,Lily Brown,9292136672,35,3
lily101041,Lily Brown,6215336288,30,3
lily215082,Lily Brown,1047295969,40,0
lily101868,Joseph Taylor,0631276887,45,4
lily697140,Lily Brown,7305415632,40,4
joseph840936,Lily Jones,6246735997,45,0
lily236514,Lily Brown,2879781478,40,2
lily301469,Lily Brown,8395698292,24,1
lily684746,Lily Jones,3563325969,30,4
lily156230,Lily Brown,9496021191,40,1
lily702768,Joseph Taylor,4279606709,24,0
lily454336,Lily Brown,7002307216,45,3
joseph244976,Lily Brown,9143686584,30,1
lily206208,Lily Brown,5593075784,24,1
joseph663093,Lily Brown,6600569257,24,1
lily670194,Lily Jones,6381211093,40,2
lily130707,Lily Brown,9691194408,24,0
joseph759840,Lily Jones,9389242968,45,1
lily570115,Lily Brown,8547958159,45,3
lily387319,Lily Jones,4706576665,45,1
lily525666,Lily Jones,1888715832,24,4
joseph683999,Lily Brown,7748725528,35,2
lily174797,Joseph Taylor,6199659313,35,4
joseph994032,Lily Brown,2851650212,45,3
joseph514805,Joseph Taylor,7611717750,35,4
lily864703,Lily Brown,1599156586,45,3
lily390638,Joseph Taylor,3171567192,35,1
lily106173,Lily Jones,4950993644,24,2
lily377510,Lily Brown,3059699358,30,4
joseph167999,Lily Brown,6849942454,40,3
joseph333607,Lily Jones,0638297685,45,4
joseph911437,Joseph Taylor,9848490024,30,2
lily171924,Lily Jones,0083524482,40,0
lily309606,Lily Brown,2604947084,35,3
lily879708,Lily Brown,2394762559,40,0
joseph997609,Lily Jones,0991694223,24,0
lily958760,Joseph Taylor,6683357135,45,4
lily287257,Lily Brown,7416144640,35,0
lily316185,Lily Jones,7741177699,35,2
lily942872,Lily Jones,5888933501,35,2
joseph355317,Joseph Taylor,2671189227,45,1
lily711155,Lily Brown,5318060400,30,2
lily310036,Lily Brown,7031981563,24,1
lily491392,Lily Brown,1706161254,45,0
lily211428,Joseph Taylor,4090282843,24,0
joseph635668,Lily Jones,6235783165,45,1
lily428143,Joseph Taylor,9968387993,45,2
lily817881,Joseph Taylor,5512518742,24,2
lily169815,Joseph Taylor,7357638883,45,1
joseph603075,Lily Brown,9125196819,45,1
joseph912894,Joseph Taylor,3442889534,45,4
lily166186,Lily Jones,1267792196,35,3
joseph570786,Joseph Taylor,7692980885,24,3
joseph106773,Joseph Taylor,6251126010,24,0
lily698781,Joseph Taylor,9949649595,30,1
lily661744,Joseph Taylor,8568986638,30,4
lily986403,Lily Jones,3545727380,40,2
lily682291,Joseph Taylor,5486924340,45,0
lily539809,Lily Brown,6036773922,30,0
joseph361369,Joseph Taylor,8018435489,35,3
lily520941,Joseph Taylor,9991940845,30,2
lily503804,Lily Brown,2122206995,45,0
lily243839,Lily Jones,2793670480,40,4
lily209604,Lily Brown,7020685604,45,1
joseph827422,Joseph Taylor,5957099142,35,2
lily327961,Lily Brown,5572163108,30,4
lily915130,Lily Jones,7671613517,45,3
lily122858,Lily Brown,4536961240,40,0
lily292264,Lily Brown,7428936375,30,2
lily735710,Lily Brown,4242913410,24,0
lily511651,Joseph Taylor,5128582893,45,1
lily114068,Lily Jones,4379009006,45,4
joseph824975,Lily Brown,8128920533,40,2
lily788276,Lily Jones,1906320301,35,2
lily714174,Joseph Taylor,4002285892,30,4
lily917013,Lily Jones,4449602830,30,2
joseph512121,Lily Jones,1273304343,35,4
lily644677,Lily Jones,2254988427,35,2
lily436197,Joseph Taylor,7403044200,40,2
lily147610,Lily Jones,9942706422,35,4
lily583129,Lily Jones,8593047700,40,1
lily878701,Lily Jones,6032411200,45,3
lily655227,Lily Jones,8445276097,30,4
lily282964,Lily Jones,9671276502,40,4
lily633735,Lily Jones,6592196088,45,4
lily735257,Lily Jones,5488665710,45,3
lily282649,Joseph Taylor,2826936446,35,3
lily406054,Lily Jones,0649400756,45,3
lily711334,Lily Jones,3957255040,35,3
joseph366554,Lily Jones,3262764171,24,2
lily939185,Joseph Taylor,8416341169,35,0
lily623308,Joseph Taylor,0725754740,30,2
joseph256531,Joseph Taylor,9703251555,24,4
joseph357851,Joseph Taylor,7612500711,24,1
lily953363,Joseph Taylor,0550193795,24,0
joseph994886,Joseph Taylor,6030813903,40,4
joseph901641,Lily Jones,4340649469,30,3
lily404671,Lily Jones,9680315482,30,2
lily156364,Lily Brown,6075959097,35,3
joseph183047,Joseph Taylor,6913450077,24,4
lily565386,Lily Jones,6076017078,30,1
lily573830,Lily Brown,8019448364,35,1
joseph893836,Joseph Taylor,6807509008,45,3
joseph982039,Joseph Taylor,2101971915,24,2
lily955578,Lily Brown,6965116426,35,3
joseph187028,Joseph Taylor,6530089243,30,0
lily600954,Lily Brown,2573953030,30,0
joseph415673,Joseph Taylor,6303576112,40,4
lily969321,Joseph Taylor,3956797400,45,3
joseph798339,Lily Jones,0442427963,40,3
lily975846,Lily Brown,4864282539,24,3
lily114846,Joseph Taylor,1191713190,45,4
lily315282,Lily Brown,8290394785,24,4
joseph783797,Lily Brown,3214059679,35,3
lily160563,Lily Brown,6309645057,35,3
lily597962,Lily Brown,2276855857,40,0
lily471578,Joseph Taylor,4690970477,24,0
lily746597,Lily Brown,7672536582,35,2
lily695611,Joseph Taylor,5084982045,40,0
lily993970,Lily Jones,8978996066,45,2
lily992069,Lily Brown,4545521294,35,0
joseph979200,Joseph Taylor,5870676208,35,2
lily988095,Lily Brown,6541100255,30,0
lily361087,Lily Jones,9162334442,24,0
lily113851,Lily Brown,6971040572,45,4
joseph660359,Joseph Taylor,6021532981,24,0
lily936895,Lily Brown,9978195875,30,2
joseph826050,Lily Jones,1362166925,40,0
joseph320321,Lily Jones,0718755762,30,3
joseph164111,Joseph Taylor,2681950062,45,2
joseph483981,Lily Brown,2787158623,30,2
lily615712,Lily Jones,8519720593,45,0
joseph956657,Joseph Taylor,4469250416,24,3
lily358922,Lily Brown,5130133077,45,1
lily102408,Lily Jones,3513125843,35,0
joseph861236,Lily Jones,4843307921,30,4
lily461187,Joseph Taylor,7092278695,45,2
lily375440,Lily Jones,5440304414,35,4
lily519907,Lily Jones,1856638507,35,1
lily894696,Lily Jones,4441118282,40,3
lily937686,Joseph Taylor,1720878148,45,4
lily667151,Lily Jones,6412347095,35,3
lily537788,Lily Jones,6987343538,45,0
lily658779,Joseph Taylor,0820203698,30,3
joseph333505,Lily Brown,5699159575,40,4
lily886952,Lily Jones,1405137636,40,0
lily680972,Lily Jones,2094519507,45,2
joseph229724,Joseph Taylor,2159229453,45,0
joseph154405,Lily Brown,0074307386,24,3
joseph474187,Lily Jones,0212229518,35,1
lily628876,Lily Brown,7983917129,24,4
lily876775,Lily Jones,5622244224,45,3
lily805566,Lily Brown,6450487891,40,0
joseph482836,Lily Brown,2568172339,30,1
joseph381950,Lily Brown,0727911406,35,4
joseph407119,Joseph Taylor,9906867980,24,4
lily138374,Lily Brown,8219490128,40,2
joseph446809,Joseph Taylor,4232427196,45,3
lily810154,Joseph Taylor,6408766870,35,1
joseph908419,Lily Brown,0890079259,30,1
joseph769928,Joseph Taylor,7854230919,35,2
lily905749,Lily Brown,4790761618,24,2
lily646245,Lily Jones,9479818698,35,0
lily734697,Lily Brown,4684232852,24,2
joseph207191,Joseph Taylor,2470794565,40,2
lily579323,Joseph Taylor,7332718544,45,3
lily499304,Lily Jones,8886209058,40,1
lily852528,Lily Brown,5277656888,45,2
lily595402,Joseph Taylor,8751243893,45,3
lily622533,Lily Jones,9500760958,40,2
joseph140804,Joseph Taylor,8664104505,40,1
lily304553,Lily Brown,9094864226,35,4
joseph753956,Lily Brown,2886848207,35,0
lily647475,Lily Brown,4942197950,30,1
joseph777884,Lily Brown,0965735510,24,1
lily603943,Lily Jones,3546852530,35,0
joseph771914,Lily Brown,7974654838,30,3
lily976482,Lily Brown,4393259034,24,3
lily140728,Joseph Taylor,9613114142,24,2
lily384926,Lily Jones,1400022886,30,4
joseph806584,Joseph Taylor,0350249531,45,1
joseph669168,Lily Brown,2861175344,40,0
joseph185838,Joseph Taylor,9646314857,40,3
joseph309869,Lily Jones,2970936399,30,4
lily936040,Joseph Taylor,4945921399,24,2
lily864107,Joseph Taylor,0150277155,45,2
lily666178,Lily Brown,4797784076,30,2
lily623680,Lily Jones,4320184361,35,2
joseph699812,Joseph Taylor,6319709695,40,4
joseph475195,Joseph Taylor,0648494872,35,2
joseph593225,Lily Brown,1775419738,45,4
lily446023,Lily Brown,2854984946,45,3
joseph586399,Lily Jones,2323413031,30,2
lily465016,Lily Jones,4115582163,35,2
lily966510,Lily Jones,2843540256,40,4
lily811365,Lily Jones,0847645175,45,3
lily290134,Joseph Taylor,8789388605,40,3
joseph735991,Lily Jones,4057412336,24,2
lily387179,Joseph Taylor,0966991561,35,0
lily551611,Lily Jones,4151888027,40,0
lily439903,Lily Brown,6133084356,45,0
lily759812,Joseph Taylor,5038911479,35,0
lily246926,Lily Brown,1061218000,45,0
lily946045,Lily Jones,9155363897,35,0
joseph548792,Joseph Taylor,7405805574,24,2
joseph474582,Joseph Taylor,4325613932,35,0
joseph682156,Lily Brown,5601973500,24,3
joseph405191,Lily Jones,9444878578,40,0
joseph623773,Joseph Taylor,7379420264,35,4
lily524780,Lily Brown,1928715586,45,4
lily697131,Lily Brown,6061370031,35,3
joseph606736,Joseph Taylor,2357804134,35,1
lily997649,Joseph Taylor,5842978466,24,3
lily336179,Lily Brown,6913798789,30,4
lily823191,Joseph Taylor,6378404830,45,1
joseph996070,Lily Jones,3509308906,30,3
lily263570,Joseph Taylor,1191047904,35,1
joseph947627,Lily Jones,0782851504,45,3
joseph940375,Lily Brown,0957290550,24,1
lily211754,Lily Brown,8147522138,35,0
joseph607276,Joseph Taylor,4970007490,30,2
lily667021,Joseph Taylor,2466121852,40,2
joseph713090,Lily Jones,4513628075,45,4
joseph497074,Lily Jones,4101013587,45,1
lily383577,Joseph Taylor,6478638707,35,0
joseph452503,Lily Brown,7604674090,30,3
lily386017,Lily Jones,6475837264,45,1
joseph464134,Joseph Taylor,1305528888,30,0
lily567226,Lily Jones,5128072229,24,2
lily433551,Lily Jones,8326802038,30,2
lily943769,Joseph Taylor,7112686905,40,4
lily732760,Lily Jones,1952284290,45,1
joseph843819,Lily Brown,0224043695,40,1
lily231192,Lily Brown,3008694155,40,0
lily932392,Joseph Taylor,7422503447,35,4
lily250429,Lily Brown,0842658423,45,1
lily233950,Lily Brown,3085720112,24,3
lily274773,Lily Brown,3406591955,40,1
lily198376,Lily Jones,3419697804,45,4
joseph833829,Lily Jones,7322418418,30,4
lily715750,Lily Brown,2228661803,24,4
joseph647868,Lily Jones,1223637802,40,2
joseph729275,Joseph Taylor,5024462939,40,4
lily946510,Joseph Taylor,4185742930,45,1
joseph182133,Lily Brown,7788191807,40,1
joseph846317,Joseph Taylor,9870983111,35,4
lily980965,Joseph Taylor,5783831786,35,2
lily268963,Joseph Taylor,3509074149,35,3
lily851809,Lily Brown,2250349007,45,4
lily570912,Lily Brown,9360372189,40,1
lily763364,Joseph Taylor,9240271507,35,3
lily460819,Lily Jones,1807134058,40,3
lily902248,Lily Jones,3168154793,24,2
lily576225,Joseph Taylor,7282424635,24,3
joseph198277,Lily Brown,7925420725,40,4
lily555547,Lily Jones,9135372559,24,3
joseph329645,Joseph Taylor,6793563595,45,2
lily285133,Joseph Taylor,1283214864,45,3
lily734982,Lily Jones,6777545851,40,0
lily394110,Lily Brown,1515484505,40,0
joseph657936,Joseph Taylor,6678857953,40,2
lily475486,Lily Brown,5785208631,45,3
joseph703342,Joseph Taylor,8010325563,45,3
joseph382461,Lily Jones,9295081881,35,3
lily790734,Lily Brown,1828116910,40,2
joseph226184,Joseph Taylor,7031689762,24,3
joseph483040,Lily Jones,6439258806,40,0
joseph204206,Joseph Taylor,0907041644,24,0
joseph985739,Lily Brown,3196878972,30,0
joseph822702,Lily Jones,7665586896,35,4
joseph648418,Lily Jones,9961810885,30,2
lily290538,Joseph Taylor,5610596341,35,1
lily696520,Joseph Taylor,8496375345,45,1
joseph547170,Lily Brown,2563666225,35,1
lily275731,Lily Jones,2760994517,45,1
lily223332,Lily Brown,6383944176,30,3
joseph225212,Lily Jones,4213416346,40,1
lily197490,Lily Brown,9473813903,35,1
lily501824,Joseph Taylor,3166609525,45,3
joseph876096,Lily Jones,6122885530,35,1
lily658918,Lily Jones,8302939317,45,2
lily573916,Lily Brown,7312717081,30,1
lily775121,Lily Jones,0898626369,30,2
lily779692,Lily Jones,4595608574,40,4
joseph907025,Joseph Taylor,0827095109,30,0
lily767366,Lily Jones,3649630222,30,4
joseph764187,Joseph Taylor,4934373558,45,1
joseph820502,Lily Brown,6359330848,35,4
joseph397341,Lily Brown,4089178947,45,1
lily661408,Lily Jones,2470531749,30,1
joseph274221,Joseph Taylor,8205764901,40,3
joseph636741,Lily Jones,2641051727,40,2
joseph359753,Joseph Taylor,3752483335,45,2
lily857803,Lily Brown,4507949859,30,4
lily777602,Joseph Taylor,2985982751,24,4
lily386372,Joseph Taylor,4231419593,30,2
joseph103738,Lily Brown,8429283231,24,3
lily212926,Lily Brown,1090807140,35,4
lily244044,Lily Jones,5850907299,24,0
joseph484137,Lily Jones,8169618995,30,3
joseph553651,Joseph Taylor,8184563743,40,2
joseph227542,Joseph Taylor,2886506179,30,1
lily972713,Lily Jones,6026130907,40,2
joseph330821,Lily Jones,8448731083,40,4
lily929432,Joseph Taylor,5219419816,30,0
lily930077,Lily Brown,6568326368,24,4
joseph134005,Lily Brown,1734414029,35,2
lily999683,Joseph Taylor,6658466696,45,2
lily484368,Lily Jones,6764296972,30,1
joseph193852,Lily Jones,4877517543,30,1
lily471300,Lily Jones,2276399677,40,2
lily552453,Lily Jones,0055966993,45,1
lily505717,Joseph Taylor,2120846830,30,0
joseph706568,Lily Brown,9335919778,35,3
lily549370,Lily Jones,5421228852,40,0
lily326636,Lily Brown,6176609530,35,4
lily593877,Lily Jones,6617692805,30,1
lily764809,Lily Jones,9827798413,40,4
joseph935853,Lily Brown,8689752644,30,3
lily126778,Joseph Taylor,0878329584,40,0
lily683753,Lily Jones,7591392696,30,4
lily740762,Lily Jones,1426818668,30,0
joseph423415,Lily Jones,7496814102,45,1
lily788015,Lily Jones,4232995170,40,1
lily971787,Lily Jones,5713188584,24,4
joseph502927,Lily Brown,8073590173,40,3
lily164693,Lily Brown,4397389166,40,1
lily952218,Lily Brown,9878279559,40,4
lily686563,Joseph Taylor,0656592563,30,4
lily957289,Lily Brown,3887333156,24,4
joseph260693,Lily Jones,4150073397,45,0
lily235613,Lily Jones,3093744419,30,4
lily658831,Lily Brown,1541587301,24,1
joseph365273,Lily Jones,8481884238,30,1
lily388837,Joseph Taylor,6577874292,45,3
joseph587974,Joseph Taylor,9974856172,24,0
lily585983,Joseph Taylor,8019649422,24,2
lily412425,Lily Jones,0232586436,40,1
joseph226420,Lily Jones,5797667370,30,1
lily529297,Lily Jones,5601615575,45,1
lily540469,Lily Jones,7888821382,30,3
joseph918388,Lily Jones,6381632549,45,4
lily718821,Joseph Taylor,9672279751,40,0
lily222457,Lily Brown,3066858599,40,1
joseph471110,Joseph Taylor,3734858112,45,1
joseph245822,Lily Brown,9331194905,30,0
lily147415,Lily Jones,0175492561,40,1
lily227702,Lily Jones,0490761568,24,2
lily638835,Lily Brown,5166434192,45,2
lily262426,Lily Jones,9812306189,35,3
lily247307,Lily Jones,2195445797,45,0
lily775491,Joseph Taylor,6252719681,40,2
lily239288,Lily Jones,9862633036,24,3
lily201167,Joseph Taylor,1659371362,35,0
lily126309,Joseph Taylor,2747638919,30,3
lily216497,Joseph Taylor,8101365319,35,4
lily843333,Joseph Taylor,5354565529,30,0
joseph404560,Lily Jones,3999091802,35,2
lily943202,Joseph Taylor,2942581819,45,0
lily585607,Lily Jones,5166618072,40,3
lily450344,Lily Jones,9058806350,24,0
joseph963966,Lily Jones,0999501760,40,1
lily693135,Lily Brown,5111629462,45,1
lily281047,Joseph Taylor,1218349328,40,1
joseph721001,Lily Brown,5049122522,30,0
joseph855610,Joseph Taylor,8655256772,24,0
joseph233792,Lily Brown,0398958561,45,1
joseph706635,Lily Brown,4572150148,35,0
joseph808436,Lily Brown,5253123630,40,2
lily103510,Lily Jones,1569588192,35,1
joseph303088,Lily Jones,5169891606,40,2
lily216081,Joseph Taylor,3115307399,45,1
joseph821558,Joseph Taylor,0591646880,30,2
lily592437,Joseph Taylor,8385515568,40,1
joseph124849,Joseph Taylor,1956709145,30,4
lily386116,Lily Brown,9329987641,45,0
lily173677,Joseph Taylor,6679418087,45,3
lily740388,Joseph Taylor,4623330603,24,0
lily347555,Joseph Taylor,0752268649,40,1
lily569153,Lily Jones,2859687153,35,2
lily700639,Lily Brown,6059521031,35,4
lily705043,Joseph Taylor,6704385747,24,3
lily873745,Joseph Taylor,1258672919,24,0
lily282564,Lily Brown,0127855992,35,1
lily398523,Lily Jones,0542177871,24,3
lily713846,Lily Brown,7595390938,45,0
