name,ID_Number,Age,Site_ID
John Doe,4665127389,40,0
Anthony Moore,7935975695,35,1
Anthony Moore,5613188144,30,1
John Doe,6285631920,30,0
Anthony Moore,4848111265,30,0
John Doe,2429715357,24,1
Jane Smith,5380713254,30,1
John Doe,3971908060,45,1
Jane Smith,1913197454,30,0
Jane Smith,4406179947,40,0
John Doe,7035054631,35,1
Anthony Moore,8651967126,35,1
Anthony Moore,2256479030,40,0
John Doe,4324684868,30,1
Anthony Moore,7843215879,24,1
John Doe,5978972313,30,1
Jane Smith,3859282393,24,1
Jane Smith,6279730381,30,1
John Doe,6078340153,45,0
Jane Smith,5749552468,40,1
Anthony Moore,2622831918,45,0
Jane Smith,9622511058,35,1
John Doe,5998555465,24,1
Anthony Moore,7683987863,24,0
John Doe,5313741943,30,0
Jane Smith,4916619084,40,1
John Doe,4039822670,35,0
Jane Smith,4784590887,30,0
Jane Smith,7095752596,35,0
John Doe,2101681193,40,1
Anthony Moore,1133327908,40,0
Anthony Moore,4956872830,35,1
Jane Smith,9988591661,45,0
Anthony Moore,8436759360,45,1
Anthony Moore,6756155291,30,1
Jane Smith,0219397542,30,0
John Doe,1864630955,40,1
Jane Smith,4652161804,24,1
Anthony Moore,7565266870,24,1
John Doe,0402792177,35,1
John Doe,4021151739,45,0
Anthony Moore,8974564358,45,1
John Doe,4303433183,30,1
Jane Smith,6131879776,40,1
Jane Smith,5538128588,40,0
John Doe,6415982319,35,1
John Doe,3882267854,30,0
John Doe,7002441982,35,1
Jane Smith,3643892432,35,0
John Doe,7728933077,35,1
John Doe,9398146430,35,0
John Doe,8006585808,35,1
Jane Smith,8006272346,35,1
Jane Smith,5756629126,45,1
John Doe,6759495468,40,0
Anthony Moore,1026146035,40,0
Jane Smith,3542219632,24,1
John Doe,6016929932,24,1
Anthony Moore,7539934353,40,1
John Doe,4581311540,45,1
John Doe,1460969574,30,0
John Doe,2541605850,24,0
Anthony Moore,9840288055,40,0
Jane Smith,5778898849,40,0
Anthony Moore,0056780493,30,1
John Doe,2916734402,30,0
John Doe,6618366186,40,0
Jane Smith,7140962445,40,0
Anthony Moore,1654099217,24,1
Anthony Moore,8414952940,45,0
Anthony Moore,5650685956,40,0
Anthony Moore,6073847374,35,0
Jane Smith,9777131864,24,1
Jane Smith,0502039761,35,1
John Doe,7891482160,45,1
John Doe,6756973968,24,0
John Doe,0300305489,30,1
Anthony Moore,1748883328,45,0
John Doe,3599449746,40,0
Anthony Moore,2449906883,45,1
Anthony Moore,4811591659,35,1
Anthony Moore,2699478780,35,0
John Doe,0880578454,35,0
John Doe,6298859658,24,1
John Doe,4876790352,30,0
Anthony Moore,5273299744,30,1
John Doe,4679664287,40,0
Jane Smith,2257348809,24,1
John Doe,1395569227,35,0
Jane Smith,7246877991,35,1
John Doe,6558643014,35,0
Anthony Moore,2859873211,35,1
Jane Smith,2302157207,45,1
Anthony Moore,8058573374,45,1
John Doe,4880060374,24,0
Anthony Moore,5725218445,24,1
Anthony Moore,6394303860,35,1
Anthony Moore,3556538505,24,0
Anthony Moore,6901899028,35,0
John Doe,3423034264,24,0
John Doe,2409768679,35,1
John Doe,3225008405,45,1
Jane Smith,4781784021,24,0
Anthony Moore,0795283705,40,1
Anthony Moore,3814921756,24,0
Jane Smith,2362358528,24,0
Anthony Moore,1501556909,40,1
Anthony Moore,7896873119,24,0
John Doe,6697063761,30,1
John Doe,0794671928,40,0
Anthony Moore,1672337823,45,1
Anthony Moore,0882761802,35,1
Anthony Moore,2025276561,35,0
Jane Smith,2528374988,40,1
John Doe,8425384604,35,1
Jane Smith,1150398618,45,1
Jane Smith,0255630280,45,0
John Doe,0814138264,24,0
Anthony Moore,5814041917,24,0
John Doe,2348403637,45,1
Jane Smith,5328391728,30,0
Jane Smith,6664008891,40,0
Jane Smith,1758680111,35,0
John Doe,8185027703,40,0
Anthony Moore,7590588622,35,0
Anthony Moore,5843990011,30,0
Anthony Moore,7509497927,45,0
John Doe,4521291679,40,1
John Doe,9829691111,40,0
John Doe,9391650386,30,0
Anthony Moore,0177604196,45,0
John Doe,5847623168,35,0
John Doe,6647089439,40,1
Anthony Moore,5815881081,30,1
Anthony Moore,0612831361,35,0
John Doe,8493486311,24,0
John Doe,4061481448,40,1
John Doe,2770558488,30,1
Jane Smith,7250898162,45,1
John Doe,4395101154,24,0
Anthony Moore,8831953687,24,1
Anthony Moore,3870899057,45,0
Jane Smith,0828005198,35,1
John Doe,8439019443,45,0
Jane Smith,8402874330,35,1
John Doe,5519958932,30,1
Jane Smith,0294733990,45,1
Jane Smith,4687804190,40,0
Anthony Moore,6495006417,35,0
Anthony Moore,1687501989,40,0
Anthony Moore,3952170339,30,1
Anthony Moore,9378437670,40,1
John Doe,9593710221,40,0
Jane Smith,6211527970,30,0
Anthony Moore,6791377067,35,0
Jane Smith,8668011844,45,1
John Doe,2161430468,45,0
John Doe,4374799200,45,1
John Doe,5600994147,40,1
Anthony Moore,4701730955,40,1
Jane Smith,8739027280,35,0
Anthony Moore,6977067101,45,1
John Doe,5020473109,35,0
John Doe,0027793236,45,0
Jane Smith,1625290519,45,1
Jane Smith,8232488655,30,0
Anthony Moore,7717035653,30,1
John Doe,3162839795,35,0
Jane Smith,0285594101,35,0
Jane Smith,0183491509,24,1
Jane Smith,1735091232,40,0
Anthony Moore,9215092593,30,0
Jane Smith,3954329283,24,1
Jane Smith,0241545129,40,1
John Doe,6123406047,45,0
Anthony Moore,8714363194,24,0
Anthony Moore,5976818139,45,1
Jane Smith,2674201258,30,1
John Doe,6053568445,30,1
Jane Smith,7670359877,35,1
Anthony Moore,4396040528,40,1
John Doe,9569688544,45,0
John Doe,7590300169,30,1
Jane Smith,5605605275,40,0
Anthony Moore,2663646934,45,1
John Doe,9485393221,40,1
John Doe,0445486707,45,0
John Doe,3839176532,40,1
John Doe,5699326551,30,0
Anthony Moore,5121121379,45,0
Anthony Moore,3799852812,35,1
Anthony Moore,8728263907,30,1
Jane Smith,2394959371,40,0
Jane Smith,8558047921,35,1
John Doe,6438321522,40,1
John Doe,7651081897,24,0
Jane Smith,5698757202,30,0
Jane Smith,9272288376,24,0
Jane Smith,6012072974,30,0
Jane Smith,2631394208,30,1
John Doe,8254872089,35,1
Anthony Moore,3485819800,35,0
Jane Smith,6324060674,30,0
Jane Smith,5853628022,24,0
Anthony Moore,9981693715,24,1
John Doe,5102763938,35,1
John Doe,2558351652,35,1
John Doe,5058593605,24,1
Anthony Moore,0369429667,24,1
Jane Smith,0674545338,30,0
John Doe,5698989233,24,1
Jane Smith,0066526962,24,1
Jane Smith,8072734461,35,1
Jane Smith,3123628033,35,0
John Doe,0652362957,24,0
John Doe,3835963030,30,1
John Doe,7423163495,40,1
Jane Smith,1903187585,24,1
Jane Smith,6696903347,40,1
Anthony Moore,2413010289,45,0
Anthony Moore,2356213186,40,1
Anthony Moore,2591713784,24,1
Jane Smith,7976519747,24,0
Jane Smith,5922679287,45,0
Anthony Moore,5375054201,45,1
Anthony Moore,5857381950,24,1
Anthony Moore,6172860776,45,1
Jane Smith,4066878781,30,0
Jane Smith,1742514715,40,0
Anthony Moore,7228361837,40,0
Anthony Moore,6961665323,45,0
Jane Smith,3862225072,40,1
Jane Smith,7154280675,35,0
Anthony Moore,0942661463,35,0
Anthony Moore,1901981247,30,1
John Doe,2286080547,40,1
Jane Smith,9033207185,40,1
Anthony Moore,0592066964,30,1
John Doe,3541121376,45,0
Anthony Moore,2121701306,30,0
Anthony Moore,6169052040,45,1
Anthony Moore,6426947518,24,1
Jane Smith,3253925533,35,1
Jane Smith,9936056445,40,1
Jane Smith,6743634202,45,0
Jane Smith,8017773409,30,1
Jane Smith,7663131848,45,0
Anthony Moore,0920457398,40,1
Anthony Moore,9734107116,45,1
Anthony Moore,6895420123,45,1
John Doe,0445901728,24,1
Anthony Moore,6128456805,40,1
John Doe,7321398534,24,0
Anthony Moore,9331740740,30,1
Anthony Moore,1851349165,24,0
John Doe,0435057379,24,1
Jane Smith,1418630034,24,0
John Doe,8888293546,40,1
John Doe,7284292425,24,0
John Doe,6604376118,45,0
Anthony Moore,5869620260,30,0
Anthony Moore,6400306058,35,1
Anthony Moore,4661031131,30,0
John Doe,0678630180,45,1
Jane Smith,6252543119,40,1
Anthony Moore,1673089556,45,1
John Doe,5479126719,24,1
John Doe,1555420416,40,0
John Doe,4477913153,45,0
Anthony Moore,0980955701,35,0
Anthony Moore,8138468933,45,0
Anthony Moore,5218248342,35,1
Jane Smith,5267765892,45,0
Jane Smith,5001499279,45,0
John Doe,9560247726,35,1
Jane Smith,8232383152,40,0
John Doe,2992184026,35,1
Jane Smith,8594462195,24,1
John Doe,8245142449,35,0
Jane Smith,7859434599,40,0
Jane Smith,4790109569,40,1
John Doe,2305843584,30,0
Jane Smith,3945048161,30,0
Anthony Moore,2874319771,24,1
Anthony Moore,2174332941,35,1
Anthony Moore,3639377724,40,1
Anthony Moore,0385150046,24,1
Jane Smith,3903421026,30,1
Jane Smith,8839812490,45,1
Jane Smith,0200023439,40,0
Anthony Moore,3929724816,30,0
Anthony Moore,6733983080,24,1
Jane Smith,2265719923,30,0
Jane Smith,0786448719,45,1
Jane Smith,6417728841,40,1
Jane Smith,7912474924,30,0
Jane Smith,8645613615,24,0
Jane Smith,0601358421,30,0
Jane Smith,2959027709,24,1
Jane Smith,7517412725,35,0
John Doe,8547322270,30,0
Anthony Moore,2389766376,30,1
John Doe,5620612679,30,0
Anthony Moore,8775718614,35,1
Jane Smith,6852030228,40,0
Anthony Moore,0715496362,40,1
Jane Smith,0878192979,30,0
Anthony Moore,8905565974,24,0
Anthony Moore,5856834526,40,1
Anthony Moore,6140977498,40,0
John Doe,6515814292,24,1
Anthony Moore,9260769462,24,1
John Doe,2195149928,24,1
Jane Smith,0603932572,45,1
Jane Smith,9693928472,30,1
Anthony Moore,4136196332,35,1
Jane Smith,5869213322,30,0
Anthony Moore,7235718407,40,1
John Doe,6625531466,35,1
Anthony Moore,9950759775,24,0
Anthony Moore,8143995971,24,1
Anthony Moore,8150081698,30,1
Anthony Moore,1994077103,24,0
Anthony Moore,4770972384,45,0
Jane Smith,6109114209,35,1
Anthony Moore,5008258976,30,1
John Doe,8541897165,24,1
Anthony Moore,3755559459,24,1
John Doe,7739445229,45,0
Anthony Moore,1671315102,35,1
Anthony Moore,3729569409,30,1
Jane Smith,5824583951,40,0
Anthony Moore,9750999428,30,1
Anthony Moore,2894380137,24,1
Jane Smith,2633250947,24,1
Jane Smith,2071912267,35,0
Anthony Moore,0768841853,35,1
John Doe,9159544958,30,1
Jane Smith,1815779615,40,1
Anthony Moore,8209163088,24,0
Jane Smith,5871645758,40,1
Jane Smith,8576455712,24,0
John Doe,4849327923,24,0
Anthony Moore,9686547423,40,1
Jane Smith,7503721371,24,1
Jane Smith,5038333576,40,0
Jane Smith,0873651922,30,0
Anthony Moore,9130526686,30,1
Anthony Moore,2832059128,45,0
Jane Smith,9635211993,40,1
Anthony Moore,4522493385,35,0
Anthony Moore,3276416589,35,0
John Doe,4794541406,35,0
Anthony Moore,0293448634,45,0
John Doe,2617850881,35,1
John Doe,4844007785,30,1
Anthony Moore,6028894795,45,1
Anthony Moore,0516972627,45,1
John Doe,7392860879,24,1
John Doe,3239137592,35,1
John Doe,0841272333,40,1
Jane Smith,3766275324,30,0
Anthony Moore,6343523346,24,0
Jane Smith,7292577148,24,0
Anthony Moore,3951717040,30,0
Anthony Moore,0295886139,35,1
Jane Smith,0039447771,45,1
Jane Smith,4475762006,40,1
Jane Smith,1628770393,24,1
Jane Smith,0684071364,35,0
Jane Smith,5227824961,40,1
Anthony Moore,0047397908,24,1
Anthony Moore,6877929128,45,1
Anthony Moore,5287541155,24,0
Anthony Moore,7325477320,30,1
Jane Smith,4817191007,24,1
Anthony Moore,0785197186,24,1
Anthony Moore,2484224209,45,1
Anthony Moore,5813611729,24,0
Jane Smith,7288088378,35,1
Anthony Moore,1776762098,24,1
Anthony Moore,9103573225,30,0
Anthony Moore,6209706517,24,0
Anthony Moore,4649457685,24,1
Jane Smith,5244881886,45,1
John Doe,6654086060,24,0
John Doe,2210174652,35,1
Jane Smith,7474018731,24,0
Anthony Moore,7654311244,40,0
Anthony Moore,3333932898,45,0
Jane Smith,2239458683,30,1
Anthony Moore,0095194792,24,0
Jane Smith,3253618164,45,0
Jane Smith,2394689812,35,0
Jane Smith,2507039266,24,0
Anthony Moore,5158663927,24,1
John Doe,8158708056,24,0
Jane Smith,4144564765,30,1
Anthony Moore,0617257836,35,1
Anthony Moore,3407067706,40,1
John Doe,1063702820,30,1
John Doe,9298432447,30,1
Anthony Moore,5908235443,35,0
Jane Smith,7378664423,24,0
John Doe,2611158051,30,0
John Doe,3194336571,35,0
Jane Smith,8584551200,30,1
John Doe,7720068300,45,1
Anthony Moore,5957878916,40,0
Jane Smith,4845966293,24,0
John Doe,4311086286,30,1
John Doe,9572365789,40,1
John Doe,6946248526,40,1
Anthony Moore,6218873328,45,1
Anthony Moore,4516912999,35,0
Anthony Moore,7995499519,35,1
Jane Smith,7083178385,30,0
John Doe,6782151646,30,0
John Doe,7940101148,35,1
Jane Smith,5026358853,45,1
Anthony Moore,2110004837,45,0
Anthony Moore,2705458188,30,1
John Doe,0145324119,35,1
John Doe,8551291690,45,0
John Doe,2141214336,24,0
Anthony Moore,5749852007,35,1
Jane Smith,0843722370,40,0
Jane Smith,6450712094,30,0
Jane Smith,3492947678,30,0
Jane Smith,9396711217,35,0
Jane Smith,2398314036,40,1
Anthony Moore,5389503057,45,1
John Doe,6313020945,30,1
Anthony Moore,4317312206,30,1
Jane Smith,0612272812,24,1
John Doe,8597889739,35,1
John Doe,1994631356,45,0
Anthony Moore,4817309333,45,1
John Doe,9839633127,30,0
Jane Smith,0315673792,30,1
Anthony Moore,9622866762,24,1
Jane Smith,7435835622,40,0
Anthony Moore,6690408458,24,1
Jane Smith,9591054324,24,1
John Doe,7871169636,30,1
John Doe,5641328761,30,0
Jane Smith,0486615930,40,0
Jane Smith,2550216193,35,1
John Doe,2853782582,35,0
Anthony Moore,6680141904,35,1
Jane Smith,5136218221,35,0
Anthony Moore,0414587854,40,0
John Doe,9499669079,30,1
Anthony Moore,1090895535,35,1
Anthony Moore,3887030779,30,1
Anthony Moore,7508701637,35,1
John Doe,4240573840,35,0
John Doe,2308446837,45,1
Anthony Moore,9557526546,35,0
Jane Smith,7751576604,45,1
John Doe,9675331091,24,0
Jane Smith,5265326427,35,0
Anthony Moore,5691007498,35,0
Anthony Moore,0035480247,30,0
John Doe,8365952897,30,1
Jane Smith,1887710873,35,1
John Doe,2766446864,24,0
John Doe,8562574845,35,1
Jane Smith,8774472504,45,1
Anthony Moore,0561153976,24,0
Jane Smith,6133717913,30,1
John Doe,1056163819,35,0
Jane Smith,1613198775,40,1
Jane Smith,5127088925,45,1
Anthony Moore,8604241399,24,0
Jane Smith,2220052501,24,1
Anthony Moore,7872362376,24,1
John Doe,9703216549,24,0
Anthony Moore,7410616129,30,0
John Doe,5029733048,30,0
Jane Smith,9111859997,40,1
Anthony Moore,1217671522,45,1
Jane Smith,0708937642,45,1
John Doe,9833001500,40,0
Anthony Moore,0108485152,40,0
John Doe,5370771489,45,1
Jane Smith,3511409469,45,0
John Doe,8633977484,45,1
John Doe,8425696509,45,1
Jane Smith,9989148744,35,0
Anthony Moore,5307486718,30,0
Anthony Moore,9868641710,40,1
John Doe,7016871574,30,0
John Doe,6357784232,45,0
Anthony Moore,7062767461,40,0
Jane Smith,5772070404,24,1
Anthony Moore,1446945905,40,1
Jane Smith,9179435425,30,1
Jane Smith,7307855517,40,0
Anthony Moore,6070836777,35,0
Jane Smith,4270281544,40,0
Jane Smith,3662368225,35,1
Anthony Moore,7024489661,35,1
John Doe,4342250547,30,1
Jane Smith,2728436131,45,0
Jane Smith,8956484000,30,1
Jane Smith,1814283056,35,0
John Doe,7687635572,30,1
John Doe,0928542254,45,1
Jane Smith,7447707924,45,0
John Doe,8281160543,24,1
Anthony Moore,1305173832,30,1
Anthony Moore,4674160153,24,0
Jane Smith,1606359231,30,0
John Doe,6640927789,45,0
John Doe,9303000369,24,1
Anthony Moore,8416597189,40,0
Jane Smith,0485982383,24,1
John Doe,3838361227,30,1
Jane Smith,4426786278,40,1
John Doe,9995378147,45,0
Jane Smith,8771720393,40,0
Jane Smith,4635538361,40,1
Jane Smith,7098562651,45,0
Jane Smith,6066827359,35,1
Jane Smith,2135583820,40,1
Anthony Moore,3331670176,35,1
John Doe,9366898714,45,0
Anthony Moore,8546465153,35,1
Anthony Moore,3132547324,35,0
John Doe,9876920090,24,1
John Doe,5225402165,24,1
John Doe,8328176132,30,1
John Doe,3625341301,40,1
John Doe,3458543827,35,1
John Doe,4340045032,24,0
Jane Smith,2966595719,30,0
Jane Smith,3581500095,30,0
John Doe,9793270595,45,0
Jane Smith,5415235548,40,0
Anthony Moore,2399035851,35,0
John Doe,1013112059,40,1
Anthony Moore,0437582445,24,0
John Doe,8538602054,45,0
Jane Smith,1929616864,30,1
Jane Smith,7761169928,40,0
Anthony Moore,2497590639,40,1
Jane Smith,9974089936,35,1
John Doe,0068973837,24,1
Anthony Moore,1537423041,30,0
Anthony Moore,0173703573,35,0
Anthony Moore,8415044194,45,0
Anthony Moore,6296620708,35,1
Jane Smith,3943768598,35,0
Anthony Moore,1697399540,35,0
Anthony Moore,4170065221,24,1
John Doe,3056612394,24,1
Jane Smith,8551845204,30,1
John Doe,0001132941,30,1
John Doe,0689549715,45,0
John Doe,6409786857,45,0
Jane Smith,1678756074,30,0
Jane Smith,6925267017,40,0
Anthony Moore,6845572579,40,0
John Doe,2898907010,45,0
Jane Smith,9137777487,24,1
Anthony Moore,1718815726,45,1
Jane Smith,7802730452,24,0
Anthony Moore,7346215025,24,1
Jane Smith,7482449473,35,1
Jane Smith,4230736670,45,0
Anthony Moore,0605010953,30,1
Anthony Moore,1442199135,24,0
Anthony Moore,2458061114,35,1
John Doe,8445740539,40,1
John Doe,8610284187,40,0
John Doe,4745529224,24,0
Jane Smith,7936348133,30,1
John Doe,8504934682,45,1
Jane Smith,4315622646,35,0
Anthony Moore,9266623899,40,0
John Doe,4846751934,24,0
Jane Smith,5660839556,45,0
Jane Smith,5912431716,24,0
John Doe,1796042871,24,1
Anthony Moore,6274999413,35,0
Anthony Moore,9145812578,35,1
John Doe,4963791194,35,0
Anthony Moore,2392105289,45,1
Jane Smith,9200938385,45,1
Anthony Moore,3686483772,24,0
Jane Smith,4529069294,40,0
Jane Smith,7401389040,35,1
John Doe,1658357577,30,1
Anthony Moore,4376808687,30,1
Anthony Moore,3707730024,35,0
Jane Smith,2919691421,40,1
John Doe,1516673904,40,1
Anthony Moore,4479651050,24,0
Jane Smith,2524838515,30,1
John Doe,1468860135,35,0
John Doe,6457393498,35,1
John Doe,1677188044,35,0
Jane Smith,7786098570,35,1
Anthony Moore,6861423481,30,0
John Doe,4383816770,40,0
Anthony Moore,2700210985,45,1
John Doe,9264189018,24,1
John Doe,0328484039,40,1
Anthony Moore,2542191335,45,1
Anthony Moore,3854705476,35,0
Jane Smith,9066415936,35,0
John Doe,1979224632,24,1
Anthony Moore,5200716051,35,0
Jane Smith,6563010130,35,0
John Doe,0351643768,45,1
John Doe,7867220887,30,1
John Doe,2377373396,45,1
Anthony Moore,7509269942,35,0
Anthony Moore,0035007830,45,1
Jane Smith,6143601010,30,1
Jane Smith,1216500049,40,0
John Doe,2567184356,45,1
John Doe,2160381860,30,1
Anthony Moore,6486955112,35,0
Anthony Moore,3290599580,35,1
Anthony Moore,7456580751,40,0
Anthony Moore,5997438080,24,0
Jane Smith,8659389828,40,0
John Doe,5404732923,24,1
John Doe,2799111714,45,1
Anthony Moore,2539953292,24,1
John Doe,7641295945,35,1
Jane Smith,7399533929,24,0
John Doe,7069040233,35,0
John Doe,2561536703,40,0
John Doe,9145838480,24,0
John Doe,5149372434,45,1
Jane Smith,4756165593,24,1
Jane Smith,3925200625,35,1
Anthony Moore,7420412160,40,0
John Doe,3018780231,30,0
John Doe,5148189646,35,1
Jane Smith,6571119795,30,0
Jane Smith,5825330236,24,1
Anthony Moore,9964756292,24,0
Jane Smith,2305197648,30,0
Jane Smith,1921290379,24,0
John Doe,2478895824,30,0
Anthony Moore,5207841723,30,1
Anthony Moore,2176962202,40,0
Jane Smith,1376428265,35,0
Jane Smith,4791641176,40,1
John Doe,1279357951,35,1
John Doe,3498421276,45,1
John Doe,9482293170,30,1
Anthony Moore,1974766492,35,1
Anthony Moore,3575620905,35,1
Jane Smith,3400785323,45,1
John Doe,8695352520,35,0
John Doe,4867447941,35,1
Jane Smith,3816970336,45,1
John Doe,0642642190,35,1
Jane Smith,1754668957,45,1
Anthony Moore,9550024086,24,1
Anthony Moore,0845416518,24,1
Anthony Moore,4575719146,45,0
John Doe,9955607015,35,1
Anthony Moore,6416183403,30,0
Anthony Moore,0234563999,45,0
John Doe,5562306628,45,1
Anthony Moore,5279706637,30,1
John Doe,0636026790,45,0
John Doe,5288108789,40,1
Anthony Moore,9105266513,30,1
Jane Smith,1832796248,35,0
Jane Smith,7026556326,35,1
John Doe,4244742723,24,1
Anthony Moore,5799725667,30,0
John Doe,2907191298,30,1
Anthony Moore,1898725447,24,1
Jane Smith,6514749094,35,0
Anthony Moore,4713637463,45,1
Jane Smith,8534634887,35,0
Jane Smith,3192379857,30,0
Anthony Moore,2623003651,35,1
Anthony Moore,5352880300,35,1
John Doe,9993011591,45,1
Jane Smith,0650986970,30,0
Anthony Moore,6638679332,40,0
Jane Smith,0667839143,30,1
Anthony Moore,9644464213,30,1
Anthony Moore,6600410349,40,1
